as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,slowdown_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA,gate
2024-07-05,0,2024-07-05,expansion,expansion,official,-0.13948244058702114,-0.06494270040558743,2,1,2,2,0.35840666510331853,consumption,-0.07476886167730351,-0.7201958834391134,none,absent,False,0.6061126798519268,0,expansion,0.163296874316403,0.20036333847864174,0.0,0,0,4,,4,0,0.262856902530832,0.13631079575165958,0.4914281221228597,0.7424234756035865,0.2457140610614299,0.12126560129613338,9.142848783681113e-07,1.2734862059435723e-07,7.0,0,3.0,0,5.0,0,7.0,0,0.0,1,2024-06-01,2024-05-01,2024-05-01,2024-04-01,2024-05-01,2024-06-29,2024-06-22,persist17w
2024-07-12,0,2024-07-12,expansion,expansion,official,-0.13173855738037776,-0.03594263054160294,2,1,2,2,0.36144588065151995,consumption,-0.042774310819288806,-0.575195534119191,none,absent,False,0.6071143846831797,0,expansion,0.1350148185063394,0.15079388460416634,0.0,0,0,4,,4,0,0.262856902530832,0.13620322607857072,0.4914281221228598,0.7433176107617504,0.2457140610614299,0.120479036413313,9.142848783681113e-07,1.2674636597926455e-07,8.0,0,4.0,0,6.0,0,8.0,0,0.0,1,2024-06-01,2024-05-01,2024-05-01,2024-04-01,2024-05-01,2024-07-06,2024-06-29,persist17w
2024-07-19,0,2024-07-19,expansion,expansion,official,-0.03088868190702817,0.31671932450049295,2,0,2,2,0.2998056462524471,consumption,-0.0664867105644525,-0.5664970193520816,none,absent,False,0.6948498643359802,0,expansion,0.12186815621417885,0.12234409399576876,0.0,0,0,4,,4,0,0.24506480331410194,0.10954803356658491,0.5445825623019811,0.8043978979025651,0.2103517225148813,0.08605396517177495,9.118690355873561e-07,1.0335907502775645e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2024-06-01,2024-05-01,2024-06-01,2024-04-01,2024-06-01,2024-07-13,2024-07-06,persist17w
2024-07-26,0,2024-07-26,expansion,expansion,official,-0.018468872351827675,0.47915008351103516,2,0,3,2,0.25066140818186994,real_income,-0.07739591170390889,-0.5037813462391794,none,absent,True,0.6817556552715147,0,expansion,0.1079531456226813,0.1079531456226813,0.0,0,0,4,,4,0,0.2927528027639712,0.1349414557384296,0.563647713264844,0.8166971110099444,0.14359859567648842,0.0483613408799775,8.882946965711101e-07,9.237164856789404e-08,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2024-06-01,2024-06-01,2024-06-01,2024-05-01,2024-06-01,2024-07-20,2024-07-13,persist17w
2024-08-02,0,2024-08-02,expansion,expansion,official,-0.04134201001106933,0.39698108072204424,2,1,3,3,0.25537761500499845,real_income,-0.10338524936393194,-0.5667871885024928,none,absent,True,0.597233395059896,0,expansion,0.12145439753624845,0.12145439753624845,0.0,0,0,4,,4,0,0.3084187329305346,0.1655660689042558,0.50790408457173,0.7627994639641518,0.18367627097696954,0.07163435328796022,9.115207658494068e-07,1.1384363212040049e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2024-07-01,2024-06-01,2024-06-01,2024-05-01,2024-06-01,2024-07-27,2024-07-20,persist17w
2024-08-09,0,2024-08-09,expansion,expansion,official,-0.04551868555935098,0.40995877838905914,2,1,3,3,0.2526892431997848,real_income,-0.13146542839270042,-0.4995140151661312,none,absent,True,0.5741070907122461,0,expansion,0.10703871753559954,0.10703871753559954,0.0,0,0,4,,4,0,0.3197339659684806,0.17853780346234588,0.5039714449994833,0.7526448941745919,0.17629367819773478,0.06881718501525144,9.108343013896199e-07,1.1734781076896901e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2024-07-01,2024-06-01,2024-06-01,2024-05-01,2024-06-01,2024-08-03,2024-07-27,persist17w
2024-08-16,0,2024-08-16,expansion,expansion,official,-0.1457806919870421,0.06175973594707803,2,2,2,4,0.33395258382983833,real_income,-0.0954797419963436,-0.2596554495564188,none,absent,False,0.5585751125223801,0,expansion,0.3297277239480384,0.0756992854317522,0.0,0,0,4,,4,0,0.2674416116822217,0.14728068910104225,0.4651158464038639,0.7058558016234223,0.2674416116822217,0.1468633658797286,9.302316928077276e-07,1.4339580704277547e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2024-07-01,2024-06-01,2024-07-01,2024-05-01,2024-07-01,2024-08-10,2024-08-03,persist17w
2024-08-23,0,2024-08-23,expansion,expansion,official,-0.14553493348852625,0.07986707410655638,2,2,2,4,0.33375254460757336,real_income,-0.09562522996034738,-0.1562948612018619,none,absent,False,0.5578359615715609,0,expansion,0.30747520202811346,0.05241310342603846,0.0,0,0,4,,4,0,0.26744161168222164,0.14745974332908068,0.4651158464038639,0.7052957049006416,0.26744161168222164,0.147244408015919,9.302316928077275e-07,1.4375435881738124e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2024-07-01,2024-06-01,2024-07-01,2024-05-01,2024-07-01,2024-08-17,2024-08-10,persist17w
2024-08-30,0,2024-08-30,expansion,expansion,official,-0.1180779280692394,0.013628485488599112,2,2,1,4,0.34347492858989853,real_income,-0.055816555562255926,0.044783480772825755,none,absent,False,0.5669899135210539,0,expansion,0.26560400242806775,0.021847426874574735,0.0,0,0,4,,4,0,0.25443762893478916,0.13207479536351865,0.4733723329019333,0.7174574883518269,0.27218909141861164,0.15046757483077297,9.467446658038666e-07,1.4145388151499117e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2024-07-01,2024-07-01,2024-07-01,2024-06-01,2024-07-01,2024-08-24,2024-08-17,persist17w
2024-09-06,0,2024-09-06,expansion,expansion,official,-0.13545807591116452,-0.01409407458961481,2,2,1,4,0.36338386382755994,real_income,-0.03339967348797319,0.021744983794998517,none,absent,False,0.5668355573023441,0,expansion,0.2770840041756051,0.02486866342183733,0.0,0,0,4,,4,0,0.25443762893478916,0.1318976210349342,0.4733723329019333,0.717468897414095,0.27218909141861164,0.15063334011175092,9.467446658038666e-07,1.4143921988870035e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2024-08-01,2024-07-01,2024-07-01,2024-06-01,2024-07-01,2024-08-31,2024-08-24,persist17w
2024-09-13,0,2024-09-13,expansion,expansion,official,-0.13692691150406683,-0.008265005563002567,2,2,1,4,0.3622133915058111,real_income,-0.04074385145248483,0.06504409790317829,none,absent,False,0.5667516581282954,0,expansion,0.27588948916751416,0.025206858395471498,0.0,0,0,4,,4,0,0.25443762893478916,0.13181117214336124,0.4733723329019334,0.7174701722750604,0.27218909141861164,0.15071851414676501,9.467446658038666e-07,1.4143481357710777e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2024-08-01,2024-07-01,2024-07-01,2024-06-01,2024-07-01,2024-09-07,2024-08-31,persist17w
2024-09-20,0,2024-09-20,expansion,expansion,official,-0.09705278229400388,-0.012799054007236615,2,1,1,3,0.3390659614707225,real_income,-0.005769226820229898,0.17051115386549157,none,absent,False,0.5955426206049069,0,expansion,0.008525158053598365,0.016717476098337312,0.0,0,0,4,,4,0,0.2590358949051615,0.13452891149842633,0.48192724633518436,0.7305067851496572,0.2590358949051615,0.13496416454475021,9.638544926703682e-07,1.38807166215673e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2024-08-01,2024-07-01,2024-08-01,2024-06-01,2024-08-01,2024-09-14,2024-09-07,persist17w
2024-09-27,0,2024-09-27,expansion,expansion,official,0.14640470804335076,-0.03362633164948725,0,2,1,2,0.5071325820628287,employment,0.02507385672293071,0.31849655030832336,none,absent,False,0.5671463093207113,0,expansion,0.15788592838212814,0.01447364785456265,0.0,0,0,4,,4,0,0.25443762893478916,0.1310441605672533,0.4733723329019333,0.7180510038611618,0.27218909141861164,0.1509046945404505,9.467446658038666e-07,1.4103113439950367e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2024-08-01,2024-08-01,2024-08-01,2024-07-01,2024-08-01,2024-09-21,2024-09-14,persist17w
2024-10-04,0,2024-10-04,expansion,expansion,official,0.1387716350723166,0.12568426253304135,0,1,1,1,0.48631361807546086,employment,0.03387649651580135,0.41618837571647505,none,absent,False,0.6312668244060194,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.2499997674420768,0.1222116658135492,0.4999995348841536,0.7545275168981,0.2499997674420768,0.12326069249208059,9.302316928077276e-07,1.2479627020088885e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2024-09-01,2024-08-01,2024-08-01,2024-07-01,2024-08-01,2024-09-28,2024-09-21,persist17w
2024-10-11,0,2024-10-11,expansion,expansion,official,0.12619106421717624,0.07823774906004169,0,1,1,1,0.48778246132119746,employment,-0.029344265210035598,0.16626567415136073,none,absent,False,0.6327349852783939,0,expansion,0.0,0.0016929383775020537,0.0,0,0,4,,4,0,0.2499997674420768,0.12210254214237319,0.4999995348841536,0.7553161594374448,0.2499997674420768,0.12258117415905087,9.302316928077276e-07,1.2426113102902705e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2024-09-01,2024-08-01,2024-08-01,2024-07-01,2024-08-01,2024-10-05,2024-09-28,persist17w
2024-10-18,0,2024-10-18,expansion,expansion,official,0.06390757731292798,-0.05990564537110053,0,1,1,1,0.631202216306052,employment,-0.08590310860910955,0.02051938686932479,none,absent,False,0.6328584978119991,0,expansion,0.0,0.03670615833621928,0.0,0,0,4,,4,0,0.2499997674420768,0.12200219643769386,0.4999995348841536,0.7554280885945622,0.2499997674420768,0.12256959078256315,9.302316928077276e-07,1.2418518067958643e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2024-09-01,2024-08-01,2024-09-01,2024-07-01,2024-09-01,2024-10-12,2024-10-05,persist17w
2024-10-25,0,2024-10-25,expansion,expansion,official,0.056320748786865216,-0.09922445213396389,0,1,1,1,0.6097507939153496,employment,-0.12383725123942338,-0.17607464694499192,none,absent,False,0.6334369680653493,0,expansion,0.0,0.09122826272088458,0.0,0,0,4,,4,0,0.24999976744207678,0.12201511951847685,0.4999995348841536,0.755710862276785,0.24999976744207678,0.12227389421143567,9.302316928077275e-07,1.2399330252620326e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2024-09-01,2024-08-01,2024-09-01,2024-07-01,2024-09-01,2024-10-19,2024-10-12,persist17w
2024-11-01,0,2024-11-01,expansion,expansion,official,-0.015703319658374282,-0.24003794918984736,0,2,1,2,0.4497770110385097,employment,-0.11635135703686489,-0.20298398585755056,none,absent,False,0.5664085428079781,0,expansion,0.3377742481212646,0.19378371540947467,0.0,0,0,4,,4,0,0.2544376289347892,0.1316796367541317,0.47337233290193337,0.7173643822783864,0.2721890914186117,0.1509558394704083,9.467446658038668e-07,1.414970735267616e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2024-10-01,2024-09-01,2024-09-01,2024-08-01,2024-09-01,2024-10-26,2024-10-19,persist17w
2024-11-08,0,2024-11-08,expansion,expansion,official,-0.0014427391518017792,-0.20129018121046816,0,2,1,2,0.47926496067145113,employment,-0.045296394211113276,-0.011614775814384895,none,absent,False,0.566530694824486,0,expansion,0.27700397675370725,0.12517568580136654,0.0,0,0,4,,4,0,0.25443762893478916,0.13170287160611818,0.4733723329019334,0.7174138408759955,0.27218909141861164,0.15088314605150943,9.467446658038666e-07,1.414663770239121e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2024-10-01,2024-09-01,2024-09-01,2024-08-01,2024-09-01,2024-11-02,2024-10-26,persist17w
2024-11-15,0,2024-11-15,expansion,expansion,official,-0.021427172433868897,-0.4165870386528324,0,3,0,3,0.44625710228999693,employment,0.008768312891731248,0.04812502592097969,none,absent,True,0.2804823845409664,0,expansion,0.3534033626373617,0.26370225552443655,0.29411764705882354,0,0,4,,4,0,0.1954082139115008,0.08323208339524726,0.4079868701786405,0.5986250684127421,0.3966039887564164,0.3181426838717757,9.271534422586443e-07,1.6432023496214203e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2024-10-01,2024-09-01,2024-10-01,2024-08-01,2024-10-01,2024-11-09,2024-11-02,persist17w
2024-11-22,0,2024-11-22,slowdown,expansion,official,-0.017036111338504002,-0.4223227812257373,0,3,0,3,0.43796697317940814,employment,0.030723618368555725,0.015531435633545306,none,absent,True,0.17192660153556677,0,expansion,0.35224447500210165,0.2650946213384692,0.35294117647058826,0,0,4,,4,0,0.19153156139105826,0.07987217475540662,0.3893514905412565,0.5460271244868684,0.41911602504910256,0.37410052295130164,9.230185825846434e-07,1.7780642335514974e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2024-10-01,2024-09-01,2024-10-01,2024-08-01,2024-10-01,2024-11-16,2024-11-09,persist17w
2024-11-29,0,2024-11-29,expansion,expansion,official,-0.03725503434542349,-0.19619424658946832,0,2,1,2,0.407997496265304,employment,0.023582833968502557,-0.03049138096386734,none,absent,False,0.5651342128769151,0,expansion,0.29874306605052164,0.1344743530283728,0.0,0,0,4,,4,0,0.25443762893478916,0.13150366434856126,0.4733723329019333,0.7168152033435129,0.27218909141861164,0.15168099046659775,9.467446658038666e-07,1.4184132809222725e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2024-10-01,2024-10-01,2024-10-01,2024-09-01,2024-10-01,2024-11-23,2024-11-16,persist17w
2024-12-06,0,2024-12-06,expansion,expansion,official,-0.034241161467282545,-0.1426357820398149,0,2,1,2,0.4208891068304845,employment,0.016087340860768545,0.1257416954090234,none,absent,False,0.5662820545884216,0,expansion,0.27321345661844487,0.09249551438282402,0.0,0,0,4,,4,0,0.2544376289347892,0.13166972961256257,0.47337233290193337,0.7173060917209408,0.2721890914186117,0.15102403713251922,9.467446658038668e-07,1.4153397739691238e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2024-11-01,2024-10-01,2024-10-01,2024-09-01,2024-10-01,2024-11-30,2024-11-23,persist17w
2024-12-13,0,2024-12-13,expansion,expansion,official,-0.04571595364088904,-0.14471503036442718,0,2,1,2,0.4127966338000637,employment,-0.04128662000726392,0.11770778896071568,none,absent,False,0.5664674736807271,0,expansion,0.2821194391474796,0.09823015811394505,0.0,0,0,4,,4,0,0.25443762893478916,0.13169707222023977,0.4733723329019333,0.7173851299879859,0.27218909141861164,0.15091765630725873,9.467446658038666e-07,1.414845157527821e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2024-11-01,2024-10-01,2024-10-01,2024-09-01,2024-10-01,2024-12-07,2024-11-30,persist17w
2024-12-20,0,2024-12-20,expansion,expansion,official,-0.060157642778790245,0.023621208009972992,0,2,2,2,0.3912411402987651,employment,-0.04501050987262972,0.19793791206461286,none,absent,False,0.5575465517252218,0,expansion,0.24051127129925942,0.011835093624537553,0.0,0,0,4,,4,0,0.2674416116822217,0.14632764092861,0.4651158464038639,0.7056093836215288,0.2674416116822217,0.14806283189630692,9.302316928077276e-07,1.4355355410373836e-07,4.0,0,6.0,0,3.0,0,4.0,0,0.0,1,2024-11-01,2024-11-01,2024-11-01,2024-10-01,2024-11-01,2024-12-14,2024-12-07,persist17w
2024-12-27,0,2024-12-27,expansion,expansion,official,-0.062289625784110216,0.015338850817076827,0,2,2,2,0.3882482070700309,employment,-0.05500373465483677,0.1575881371223322,none,absent,False,0.5573156552283801,0,expansion,0.24198849214362161,0.012955097906438545,0.0,0,0,4,,4,0,0.2674416116822217,0.14696444532582062,0.4651158464038639,0.7051755330356357,0.2674416116822217,0.1478598778072556,9.302316928077276e-07,1.4383128809352768e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2024-11-01,2024-11-01,2024-11-01,2024-10-01,2024-11-01,2024-12-21,2024-12-14,persist17w
2025-01-03,0,2025-01-03,expansion,expansion,official,-0.05519585781117035,-0.00427692334058194,0,2,2,2,0.39838854900091797,employment,-0.01867078218656162,0.06131596169194614,none,absent,False,0.5572148372024425,0,expansion,0.2383363142714858,0.010198428171159733,0.0,0,0,4,,4,0,0.2674416116822217,0.14728689852668733,0.4651158464038639,0.704963897354493,0.2674416116822217,0.1477490601520506,9.302316928077276e-07,1.4396676888810686e-07,6.0,0,8.0,0,5.0,0,6.0,0,0.0,1,2024-11-01,2024-11-01,2024-11-01,2024-10-01,2024-11-01,2024-12-28,2024-12-21,persist17w
2025-01-10,0,2025-01-10,expansion,expansion,official,-0.03550115456025392,0.1443645671268433,0,1,2,1,0.38670940196977205,employment,0.07206712414016964,0.1843329299589568,none,absent,False,0.6071582826466889,0,expansion,0.0,0.003656626580210466,0.0,0,0,4,,4,0,0.262856902530832,0.13624088681060423,0.4914281221228598,0.7433991694572931,0.2457140610614299,0.12035981704264309,9.142848783681113e-07,1.2668945969135637e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2024-12-01,2024-11-01,2024-11-01,2024-10-01,2024-11-01,2025-01-04,2024-12-28,persist17w
2025-01-17,0,2025-01-17,expansion,expansion,official,0.13212909010388316,0.4409241636241954,0,0,2,0,0.38763440702762525,employment,0.06973653457871495,0.11645052372933441,none,absent,True,0.6661260511839497,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.28594887978279215,0.13777546272426336,0.5490225411943309,0.8039015139082131,0.16502765462537958,0.05832292162496447,9.243974974079739e-07,1.01742559043882e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2024-12-01,2024-11-01,2024-12-01,2024-10-01,2024-12-01,2025-01-11,2025-01-04,persist17w
2025-01-24,0,2025-01-24,expansion,expansion,official,0.130285643019323,0.4375469137027513,0,0,2,0,0.39009286362141776,employment,0.06066546881927873,0.11168067040899723,none,absent,True,0.6575133146781987,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.29003754845377355,0.14190835829096504,0.5447846223101479,0.7994216729691638,0.16517690507621666,0.05866986562806576,9.241598617957124e-07,1.0311180546698315e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2024-12-01,2024-11-01,2024-12-01,2024-10-01,2024-12-01,2025-01-18,2025-01-11,persist17w
2025-01-31,0,2025-01-31,expansion,expansion,official,0.13314536694459791,0.3177976813596336,0,0,1,0,0.3938227022232255,employment,0.05995472434148948,0.13194244333628447,none,absent,False,0.6690778664505339,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.25408114945383614,0.11957012544494529,0.5282439953469316,0.7886479918954792,0.2176739097810017,0.09178176998831139,9.45418230525902e-07,1.1267126411899198e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2024-12-01,2024-12-01,2024-12-01,2024-11-01,2024-12-01,2025-01-25,2025-01-18,persist17w
2025-02-07,0,2025-02-07,expansion,expansion,official,0.09313808097275905,0.33637264794472166,0,0,1,0,0.35201751380894514,production,0.02140709659656179,0.16557471155076545,none,absent,False,0.6436749983589151,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.26380342203345075,0.13090176833453282,0.5175772087611176,0.7745767666934479,0.21861838761130323,0.094521341966946,9.81594128496561e-07,1.230050734361396e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-01-01,2024-12-01,2024-12-01,2024-11-01,2024-12-01,2025-02-01,2025-01-25,persist17w
2025-02-14,0,2025-02-14,expansion,expansion,official,0.07916042715173452,0.308363590445521,0,1,1,1,0.37170971655589297,production,0.026407781452549905,0.1885487299546343,none,absent,False,0.6760629672872506,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.23668616645096666,0.10682996531404469,0.5250416845236556,0.7846164433963365,0.23827120228071189,0.10855347610908597,9.467446658038666e-07,1.1518053278744038e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2025-01-01,2024-12-01,2025-01-01,2024-11-01,2025-01-01,2025-02-08,2025-02-01,persist17w
2025-02-21,0,2025-02-21,expansion,expansion,official,0.081959896015331,0.3217307480871359,0,1,1,1,0.3694906275476167,production,0.038964071672064775,0.25544098112511393,none,absent,False,0.6835549709965346,0,expansion,0.0,0.0,0.0,0,0,4,,4,0,0.23668616645096666,0.10583062009294733,0.5306183685190867,0.7893855910894819,0.23269451828528073,0.10478367503416985,9.467446658038666e-07,1.1378340079672422e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-01-01,2024-12-01,2025-01-01,2024-11-01,2025-01-01,2025-02-15,2025-02-08,persist17w
2025-02-28,0,2025-02-28,expansion,expansion,official,0.09682627502779881,0.451891410508036,0,0,2,0,0.40695631734510335,production,-0.03677516068224478,-0.05991697279628268,none,absent,True,0.6765349599059318,0,expansion,0.0,0.012839351313489147,0.0,0,0,4,,4,0,0.28732421312752665,0.13466770773311681,0.5514967446411045,0.8112026676390486,0.1611781007547026,0.0541295260926769,9.414766661208711e-07,9.853515773531747e-08,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2025-01-01,2025-01-01,2025-01-01,2024-12-01,2025-01-01,2025-02-22,2025-02-15,persist17w
2025-03-07,0,2025-03-07,expansion,expansion,official,0.09181813599665636,0.30815377721780723,0,1,2,1,0.4159501155623267,production,-0.04089133313951429,-0.29452400567700693,none,absent,False,0.6640586160245168,0,expansion,0.0,0.0631122869307872,0.0,0,0,4,,4,0,0.2499997674420768,0.1199696713078499,0.5157974129126657,0.7840282873323666,0.23420188941356468,0.09600193145475122,9.302316928077276e-07,1.0990503215679939e-07,7.0,0,3.0,0,5.0,0,7.0,0,0.0,1,2025-02-01,2025-01-01,2025-01-01,2024-12-01,2025-01-01,2025-03-01,2025-02-22,persist17w
2025-03-14,0,2025-03-14,expansion,expansion,official,0.08767005539275707,0.29265193429293346,0,1,2,1,0.4104326541022611,production,-0.06163173615901073,-0.372033220301376,none,absent,False,0.6542457915889046,0,expansion,0.0,0.07972140435029484,0.0,0,0,4,,4,0,0.24999976744207678,0.120151962798152,0.5093529564338212,0.7743977543870566,0.24064634589240913,0.10545016829765354,9.302316928077275e-07,1.1451713793120448e-07,8.0,0,4.0,0,6.0,0,8.0,0,0.0,1,2025-02-01,2025-01-01,2025-01-01,2024-12-01,2025-01-01,2025-03-08,2025-03-01,persist17w
2025-03-21,0,2025-03-21,expansion,expansion,official,0.14643845170214365,0.03556077956467685,0,2,2,2,0.5033655867764273,production,-0.0733647911198702,-0.3801771983446476,none,absent,False,0.6102517937579699,0,expansion,0.2321013914354155,0.0814665425024245,0.0,0,0,4,,4,0,0.2457140610614299,0.11994121320913557,0.4914281221228598,0.7451552274977084,0.262856902530832,0.13490343373973845,9.142848783681113e-07,1.255534176798232e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2025-02-01,2025-01-01,2025-02-01,2024-12-01,2025-02-01,2025-03-15,2025-03-08,persist17w
2025-03-28,0,2025-03-28,expansion,expansion,official,-0.00682153968503918,-0.34709713340935655,2,2,1,3,0.36583093194818234,production,-0.04477085186209695,-0.29487957338331205,none,absent,False,0.6489636402512301,0,expansion,0.38536809648427317,0.27678398658379744,0.0,0,0,4,,4,0,0.2117073503406923,0.08703676167150262,0.521261162950018,0.7809633829503729,0.26703055790734925,0.13199974269914286,9.288019405473018e-07,1.1267898159532337e-07,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2025-02-01,2025-02-01,2025-02-01,2025-01-01,2025-02-01,2025-03-22,2025-03-15,persist17w
2025-04-04,0,2025-04-04,expansion,expansion,official,-0.0074880740652559325,-0.2756140083289966,2,1,1,2,0.36800837009269216,production,-0.03814039232688159,-0.1671365149877937,none,absent,False,0.647494035643976,0,expansion,0.03685914736965721,0.20564316211920156,0.0,0,0,4,,4,0,0.23668616645096666,0.10519730856294625,0.5088752578695784,0.7711483042693942,0.25443762893478916,0.12365426862541817,9.467446658038666e-07,1.1854224133246831e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2025-03-01,2025-02-01,2025-02-01,2025-01-01,2025-02-01,2025-03-29,2025-03-22,persist17w
2025-04-11,0,2025-04-11,expansion,expansion,official,-0.00729204780583372,-0.2776597799281239,2,1,1,2,0.3680745654713158,production,-0.036492397979475774,-0.17661935727936978,none,absent,False,0.6447974169409411,0,expansion,0.03886697385615717,0.20887006823682255,0.0,0,0,4,,4,0,0.23668616645096666,0.1074133680131745,0.5088752578695784,0.7686919643064621,0.25443762893478916,0.1238945473655211,9.467446658038666e-07,1.2031484224629795e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-03-01,2025-02-01,2025-02-01,2025-01-01,2025-02-01,2025-04-05,2025-03-29,persist17w
2025-04-18,0,2025-04-18,expansion,expansion,official,0.018605667160359704,-0.13663364416270413,1,1,1,2,0.35801773535665243,production,-0.019266815065760123,-0.12710057661010568,none,absent,False,0.6428973178074453,0,expansion,0.0,0.10712348122970823,0.0,0,0,4,,4,0,0.2366861664509667,0.10881011173998865,0.5088752578695783,0.7670435422836792,0.2544376289347892,0.12414622447623389,9.467446658038668e-07,1.215000984280092e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2025-03-01,2025-02-01,2025-03-01,2025-01-01,2025-03-01,2025-04-12,2025-04-05,persist17w
2025-04-25,0,2025-04-25,expansion,expansion,official,0.021747597176062207,-0.11125694130122613,1,1,1,2,0.36067504557560526,production,-0.013569844865153417,0.08504994454319863,none,absent,False,0.6429035470939831,0,expansion,0.0,0.06541120537595953,0.0,0,0,4,,4,0,0.2366861664509667,0.1089084246267403,0.5088752578695783,0.7669975004656034,0.2544376289347892,0.12409395337162035,9.467446658038668e-07,1.2153603578341313e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2025-03-01,2025-02-01,2025-03-01,2025-01-01,2025-03-01,2025-04-19,2025-04-12,persist17w
2025-05-02,0,2025-05-02,expansion,expansion,official,0.13597308640048117,0.35273527322128706,0,0,2,0,0.4530965606388996,production,-0.06352903501425959,-0.03404207840433626,none,absent,False,0.6872541383160573,0,expansion,0.0,0.0072947310866434845,0.0,0,0,4,,4,0,0.2538286158598351,0.1158634576483148,0.5419650007561134,0.8031175959643722,0.20420543890548093,0.08101883990146243,9.444785706412469e-07,1.0648585065809218e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2025-04-01,2025-03-01,2025-03-01,2025-02-01,2025-03-01,2025-04-26,2025-04-19,persist17w
2025-05-09,0,2025-05-09,expansion,expansion,official,0.1330384428647647,0.3554895086989221,0,0,2,0,0.44910110139635734,production,-0.07793750805290572,-0.02027090101616097,none,absent,False,0.6877773620838353,0,expansion,0.0,0.004496394695359946,0.0,0,0,4,,4,0,0.25380912201323325,0.11580886682322085,0.5430241674611551,0.8035862289070562,0.2031657661195763,0.08060479777939758,9.444060353980771e-07,1.0649032547903265e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2025-04-01,2025-03-01,2025-03-01,2025-02-01,2025-03-01,2025-05-03,2025-04-26,persist17w
